inspection_id,inspection_date,inspector,facility_type,past_fail,past_critical,past_serious,years_since_last,age_at_inspection,tobacco_license,alcohol_license,daily_high_temp,burglary_intensity,sanitation_complaints,garbage_requests,critical_found
671061,2012-03-02,purple,Restaurant,0,0,0,2,5.8,FALSE,FALSE,46.843333333333334,13.078839851376376,17.394675732153917,17.664612736139564,0
671062,2012-03-02,blue,Restaurant,0,0,0,2,4.572602739726028,FALSE,FALSE,46.843333333333334,12.59153101625465,47.18054632214296,50.83751157469197,1
671065,2012-03-02,orange,Restaurant,0,0,0,2,5.8,FALSE,TRUE,46.843333333333334,10.945090323094004,65.599774236705,16.84579380842078,0
671073,2012-03-02,orange,Restaurant,0,0,0,2,5.5479452054794525,FALSE,TRUE,46.843333333333334,14.791746869630364,14.611521449166643,6.63746098305321,0
671075,2012-03-02,blue,Restaurant,0,0,0,2,5.295890410958904,FALSE,FALSE,46.843333333333334,14.136933961106568,43.41453082851174,19.294969212482027,0
671079,2012-03-15,green,Restaurant,0,0,0,2,5.331506849315068,FALSE,FALSE,70.14333333333333,24.832828983032744,22.83761426980153,18.735981583500248,0
671081,2012-03-15,green,Restaurant,0,0,0,2,1.2136986301369863,FALSE,FALSE,70.14333333333333,26.609186724141832,26.155639586462254,18.837444535325258,0
671084,2012-03-16,green,Grocery_Store,0,0,0,2,6.082191780821918,FALSE,FALSE,74.96333333333334,10.864998137327845,3.7306950280338436,8.955874553212405,0
671087,2012-03-09,orange,Restaurant,0,0,0,2,1.4191780821917808,FALSE,FALSE,64.81333333333333,6.971022600024886,3.422887307849502,3.4933081659049745,0
671088,2012-03-07,orange,Restaurant,0,0,0,2,4.695890410958904,FALSE,FALSE,50.26666666666667,17.86227299907036,34.0956465147286,21.12399518847206,0
671090,2012-03-19,purple,Restaurant,0,0,0,2,5.342465753424658,FALSE,FALSE,77.49666666666666,21.189869852162076,9.520475100727557,16.552587848039185,0
671093,2012-03-19,purple,Restaurant,0,0,0,2,0.547945205479452,FALSE,FALSE,77.49666666666666,42.77505682613859,48.18707549367894,3.4354185725801005,0
671095,2012-03-19,purple,Restaurant,0,0,0,2,5.846575342465753,FALSE,FALSE,77.49666666666666,19.775661744629563,9.40536182836478,16.73016961368127,0
671097,2012-03-19,green,Restaurant,0,0,0,2,4.832876712328767,FALSE,FALSE,77.49666666666666,16.732605902549473,24.9892657359171,28.638167403624497,0
671099,2012-03-19,purple,Restaurant,0,0,0,2,5.846575342465753,FALSE,FALSE,77.49666666666666,27.98424997470363,10.027917193718917,14.527099839980773,0
671100,2012-03-19,purple,Restaurant,0,0,0,2,2.547945205479452,FALSE,FALSE,77.49666666666666,41.85267059164372,49.5755214539826,3.272289768536293,0
671107,2012-03-20,orange,Restaurant,0,0,0,2,5.345205479452055,FALSE,FALSE,77.59333333333333,45.862980869222,49.248931098595605,53.18714267829483,0
671112,2012-03-20,purple,Restaurant,0,0,0,2,5.8493150684931505,FALSE,FALSE,77.59333333333333,27.336100119066767,15.248751325285623,9.480471263313058,2
671116,2012-03-20,purple,Grocery_Store,0,0,0,2,5.345205479452055,FALSE,FALSE,77.59333333333333,17.954260085727196,24.618086402552404,14.998020218099736,0
671118,2012-03-20,purple,Restaurant,0,0,0,2,1.5945205479452054,FALSE,FALSE,77.59333333333333,23.607056095313638,6.745341936388704,10.57238079843239,0
671123,2012-03-21,purple,Other,0,0,0,2,2.3534246575342466,FALSE,FALSE,79.88333333333334,19.957966508470527,5.576135510630152,11.518866163260181,0
671130,2012-03-21,purple,Grocery_Store,0,0,0,2,5.347945205479452,TRUE,FALSE,79.88333333333334,28.17477998077588,24.55652590055228,5.023125451247996,0
671137,2012-03-22,blue,Restaurant,0,0,0,2,5.602739726027397,FALSE,FALSE,80.50333333333333,9.99696926376102,12.01281465451752,0.28685167509037895,0
671139,2012-03-09,blue,Restaurant,0,0,0,2,2.824657534246575,FALSE,FALSE,64.81333333333333,41.56614928500989,51.14911720291828,47.801464890031774,0
671145,2012-03-21,blue,Restaurant,0,0,0,2,2.8438356164383563,FALSE,FALSE,79.88333333333334,23.278338010633394,9.338972268375954,22.159789815779117,1
671155,2012-03-22,green,Grocery_Store,0,0,0,2,5.35068493150685,TRUE,FALSE,80.50333333333333,11.570691008437008,25.235453626130433,7.7530822613644474,0
671157,2012-03-22,brown,Restaurant,0,0,0,2,4.073972602739726,FALSE,FALSE,80.50333333333333,14.608607099235753,35.743235050111835,19.254738573795695,0
671158,2012-03-22,blue,Grocery_Store,0,0,0,2,5.602739726027397,FALSE,FALSE,80.50333333333333,8.820549051349971,1.6649765053303138,1.818971632951171,0
671163,2012-03-22,orange,Restaurant,0,0,0,0.3315068493150685,2.5123287671232877,FALSE,FALSE,80.50333333333333,0.06693185312727852,0.3920510879186172,6.77440332667324,1
671166,2012-03-22,brown,Restaurant,0,0,0,0.5013698630136987,5.35068493150685,FALSE,FALSE,80.50333333333333,12.288913562686734,36.99853949001314,20.18975739429978,0
671173,2012-03-08,orange,Restaurant,0,0,0,2,5.564383561643836,FALSE,FALSE,61.31666666666666,18.500415499548524,29.5095759881281,25.751754501647472,0
671174,2012-02-09,brown,Restaurant,0,0,0,2,5.487671232876712,FALSE,FALSE,33.86000000000001,6.270638695726796,6.446084242417242,12.998267381331393,0
671175,2012-03-14,green,Restaurant,0,0,0,2,1.3808219178082193,FALSE,FALSE,65.40666666666668,13.451117506943959,25.125758954440276,32.01143214434727,0
671181,2012-03-07,green,Other,0,0,0,2,5.813698630136987,FALSE,FALSE,50.26666666666667,3.5231780706709315,0.5992112065758938,2.2495662379858166,0
671183,2012-03-07,green,Restaurant,0,0,0,2,5.561643835616438,FALSE,FALSE,50.26666666666667,12.574642973685027,8.275786315272263,24.39663965700696,0
671186,2012-03-06,purple,Restaurant,0,0,0,2,5.306849315068493,FALSE,FALSE,39.766666666666666,18.066914198915892,32.66513923841329,13.066591547982364,0
671194,2012-03-08,orange,Restaurant,0,0,0,2,6.3123287671232875,FALSE,FALSE,61.31666666666666,8.859775299728293,32.259025959989174,23.08435982566292,0
671195,2012-03-12,brown,Restaurant,0,0,0,2,5.575342465753424,FALSE,FALSE,57.04,32.66127403575473,10.39193140270102,5.486340847592591,0
671198,2012-03-06,green,Restaurant,0,0,0,2,6.054794520547945,FALSE,FALSE,39.766666666666666,30.18481849502793,95.6486282387496,6.3907141891792545,0
